,train loss,val loss
0,tensor(0.7250),0.7249820232391357
1,tensor(0.7248),0.7249321341514587
2,tensor(0.7247),0.7248826622962952
3,tensor(0.7245),0.7248357534408569
4,tensor(0.7244),0.7247928977012634
5,tensor(0.7242),0.724751889705658
6,tensor(0.7241),0.7247088551521301
7,tensor(0.7239),0.7246609330177307
8,tensor(0.7237),0.7246073484420776
9,tensor(0.7235),0.7245490550994873
10,tensor(0.7232),0.7244864702224731
11,tensor(0.7229),0.7244197130203247
12,tensor(0.7227),0.72435063123703
13,tensor(0.7223),0.72427898645401
14,tensor(0.7220),0.7242007851600647
15,tensor(0.7216),0.7241114974021912
16,tensor(0.7211),0.7240055799484253
17,tensor(0.7206),0.7238761782646179
18,tensor(0.7200),0.7237175107002258
19,tensor(0.7194),0.7235288023948669
20,tensor(0.7187),0.723323404788971
21,tensor(0.7181),0.7231195569038391
22,tensor(0.7173),0.7229076623916626
23,tensor(0.7166),0.7226964235305786
24,tensor(0.7159),0.7225179672241211
25,tensor(0.7153),0.7223787903785706
26,tensor(0.7146),0.7222779989242554
27,tensor(0.7141),0.7222101092338562
28,tensor(0.7136),0.7221551537513733
29,tensor(0.7131),0.7221049070358276
30,tensor(0.7128),0.7220602631568909
31,tensor(0.7124),0.72202068567276
32,tensor(0.7122),0.7219828367233276
33,tensor(0.7121),0.7219429016113281
34,tensor(0.7120),0.7219022512435913
35,tensor(0.7119),0.7218679189682007
36,tensor(0.7119),0.7218299508094788
37,tensor(0.7118),0.7217759490013123
38,tensor(0.7118),0.7217076420783997
39,tensor(0.7117),0.7216265201568604
40,tensor(0.7116),0.7215331196784973
41,tensor(0.7115),0.7214320302009583
42,tensor(0.7113),0.7213274836540222
43,tensor(0.7112),0.7212222814559937
44,tensor(0.7111),0.7211177349090576
45,tensor(0.7109),0.7210142612457275
46,tensor(0.7108),0.7209122180938721
47,tensor(0.7107),0.7208150625228882
48,tensor(0.7106),0.7207279205322266
49,tensor(0.7106),0.7206501960754395
50,tensor(0.7105),0.7205777168273926
51,tensor(0.7104),0.7205076813697815
52,tensor(0.7103),0.7204384803771973
53,tensor(0.7102),0.7203696370124817
54,tensor(0.7101),0.7203015685081482
55,tensor(0.7100),0.7202345728874207
56,tensor(0.7099),0.7201681733131409
57,tensor(0.7098),0.7201002240180969
58,tensor(0.7097),0.7200279235839844
59,tensor(0.7096),0.7199485898017883
60,tensor(0.7095),0.7198598384857178
61,tensor(0.7094),0.719761312007904
62,tensor(0.7093),0.7196558117866516
63,tensor(0.7092),0.719546914100647
64,tensor(0.7091),0.7194380760192871
65,tensor(0.7089),0.7193335890769958
66,tensor(0.7088),0.7192365527153015
67,tensor(0.7086),0.7191492915153503
68,tensor(0.7085),0.7190693020820618
69,tensor(0.7084),0.7189896702766418
70,tensor(0.7083),0.7189081311225891
71,tensor(0.7082),0.7188238501548767
72,tensor(0.7081),0.7187370657920837
73,tensor(0.7080),0.7186480760574341
74,tensor(0.7079),0.7185575366020203
75,tensor(0.7078),0.7184657454490662
76,tensor(0.7076),0.7183735966682434
77,tensor(0.7075),0.7182806134223938
