,epoch,train loss,val loss
0,0,0.16784968972206116,0.4232384264469147
1,1,0.17017009854316711,0.4168732464313507
2,2,0.16857177019119263,0.4132324457168579
3,3,0.17200428247451782,0.41256147623062134
4,4,0.16904304921627045,0.41331565380096436
5,5,0.16886259615421295,0.41527149081230164
6,6,0.16951884329319,0.41777780652046204
7,7,0.16987395286560059,0.41966623067855835
8,8,0.16960585117340088,0.41967204213142395
9,9,0.17139992117881775,0.41823840141296387
10,10,0.16935336589813232,0.4160631000995636
11,11,0.1694370061159134,0.4140883982181549
12,12,0.16913938522338867,0.4128548800945282
13,13,0.1688651591539383,0.4125871956348419
14,14,0.16845932602882385,0.4131503701210022
15,15,0.16779862344264984,0.4144642949104309
16,16,0.16746146976947784,0.41617345809936523
17,17,0.16895277798175812,0.41749122738838196
18,18,0.1702224463224411,0.4181555211544037
19,19,0.16841906309127808,0.4179699420928955
20,20,0.17012807726860046,0.4172897934913635
21,21,0.17028973996639252,0.4165203273296356
22,22,0.1704428791999817,0.41545569896698
23,23,0.1692134439945221,0.4146677255630493
24,24,0.1706734001636505,0.41421791911125183
25,25,0.16917455196380615,0.4140916168689728
26,26,0.16829228401184082,0.414192259311676
27,27,0.168466717004776,0.41449710726737976
28,28,0.16866962611675262,0.41489332914352417
29,29,0.16765812039375305,0.415242463350296
30,30,0.1686883568763733,0.4154510498046875
31,31,0.16907015442848206,0.41524091362953186
32,32,0.16859053075313568,0.41469109058380127
33,33,0.16909053921699524,0.4142043888568878
34,34,0.16912345588207245,0.41388046741485596
35,35,0.16839401423931122,0.41380736231803894
36,36,0.16705915331840515,0.41401076316833496
37,37,0.1693669706583023,0.41446635127067566
38,38,0.16918723285198212,0.4152239263057709
39,39,0.1687452495098114,0.4159913957118988
40,40,0.1676597148180008,0.41661539673805237
41,41,0.16870881617069244,0.4170505702495575
42,42,0.1681075543165207,0.4171845614910126
43,43,0.16693174839019775,0.4170989692211151
44,44,0.1686440408229828,0.4167972207069397
45,45,0.16848070919513702,0.4163414537906647
46,46,0.16556061804294586,0.415894478559494
47,47,0.1684516966342926,0.4154553711414337
48,48,0.16666600108146667,0.4149550795555115
49,49,0.16881048679351807,0.4145317077636719
50,50,0.16640229523181915,0.4143732488155365
51,51,0.16760534048080444,0.4144740402698517
52,52,0.16944241523742676,0.4148169755935669
53,53,0.1684228777885437,0.415213942527771
54,54,0.16878652572631836,0.4154652953147888
55,55,0.16798458993434906,0.41557472944259644
56,56,0.16687588393688202,0.41533562541007996
57,57,0.1649473011493683,0.41525065898895264
58,58,0.16868510842323303,0.4152575731277466
59,59,0.16791671514511108,0.41539302468299866
60,60,0.1682351529598236,0.41521021723747253
61,61,0.16791857779026031,0.41526156663894653
62,62,0.16583110392093658,0.41531169414520264
63,63,0.16765965521335602,0.4155454933643341
64,64,0.16666749119758606,0.4157162606716156
65,65,0.16478000581264496,0.4157022535800934
66,66,0.16811241209506989,0.41555488109588623
67,67,0.16684585809707642,0.4150628447532654
68,68,0.16846412420272827,0.41470739245414734
69,69,0.16680864989757538,0.4145415127277374
70,70,0.16770832240581512,0.4146241247653961
71,71,0.16863591969013214,0.41477081179618835
72,72,0.16774167120456696,0.4151221513748169
73,73,0.16720180213451385,0.41553306579589844
74,74,0.16698288917541504,0.41554731130599976
75,75,0.1670149564743042,0.4155944585800171
76,76,0.16865189373493195,0.4152713716030121
77,77,0.16753573715686798,0.414840430021286
78,78,0.16660767793655396,0.4146767854690552
79,79,0.168391153216362,0.4147900938987732
80,80,0.16671565175056458,0.41511866450309753
81,81,0.16689468920230865,0.4154704213142395
82,82,0.16738846898078918,0.41566702723503113
83,83,0.16710589826107025,0.41559556126594543
84,84,0.1659410297870636,0.4152016043663025
85,85,0.16694499552249908,0.41486215591430664
86,86,0.1650974303483963,0.41466787457466125
87,87,0.16518259048461914,0.41444632411003113
88,88,0.16674646735191345,0.41435837745666504
89,89,0.16629447042942047,0.41432759165763855
90,90,0.1648406982421875,0.4145130217075348
91,91,0.16623973846435547,0.41491609811782837
92,92,0.1661079227924347,0.41539400815963745
93,93,0.1646239012479782,0.41598087549209595
94,94,0.16561558842658997,0.416531503200531
95,95,0.16697749495506287,0.41707730293273926
96,96,0.16537807881832123,0.4175163507461548
97,97,0.16516153514385223,0.4175853431224823
98,98,0.1654096096754074,0.41747647523880005
99,99,0.16381840407848358,0.41755181550979614
100,100,0.16625677049160004,0.41738247871398926
101,101,0.16602472960948944,0.4169028103351593
102,102,0.16581934690475464,0.41667696833610535
103,103,0.1651075780391693,0.416431188583374
104,104,0.16535602509975433,0.41606807708740234
105,105,0.16449634730815887,0.4158402681350708
106,106,0.166280135512352,0.41578540205955505
107,107,0.16540542244911194,0.41583287715911865
108,108,0.16438862681388855,0.4157317578792572
109,109,0.16576595604419708,0.4155775308609009
110,110,0.1646503061056137,0.4156211018562317
111,111,0.16629044711589813,0.41604331135749817
112,112,0.165995791554451,0.41623759269714355
113,113,0.16595959663391113,0.4165216088294983
114,114,0.16409850120544434,0.4163358509540558
115,115,0.16472789645195007,0.4159422814846039
116,116,0.16345645487308502,0.4155257046222687
117,117,0.16555428504943848,0.41478970646858215
118,118,0.16461998224258423,0.41384637355804443
119,119,0.1649641990661621,0.4130885601043701
120,120,0.16537466645240784,0.41279706358909607
121,121,0.16546355187892914,0.4129331707954407
122,122,0.1655656397342682,0.41345643997192383
123,123,0.16419531404972076,0.41384318470954895
124,124,0.1651315540075302,0.41415321826934814
125,125,0.1647963672876358,0.4137173891067505
126,126,0.16444174945354462,0.4133422076702118
127,127,0.16553668677806854,0.4132104516029358
128,128,0.164905846118927,0.4133502244949341
129,129,0.16440029442310333,0.4138353765010834
130,130,0.16324594616889954,0.4145140051841736
131,131,0.16699658334255219,0.4159054458141327
132,132,0.16378740966320038,0.4165884852409363
133,133,0.1646803766489029,0.4167100787162781
134,134,0.16441893577575684,0.4159482419490814
135,135,0.16384975612163544,0.41491010785102844
136,136,0.16530773043632507,0.414424866437912
137,137,0.16526149213314056,0.4141618013381958
138,138,0.16478124260902405,0.4142843186855316
139,139,0.16509144008159637,0.4146646559238434
140,140,0.1650511771440506,0.4148106276988983
141,141,0.165618896484375,0.4148508310317993
142,142,0.1652539223432541,0.41471806168556213
143,143,0.16506072878837585,0.4143720269203186
144,144,0.16564004123210907,0.41379934549331665
145,145,0.16340354084968567,0.4132920801639557
146,146,0.16271081566810608,0.4133397340774536
147,147,0.1646149903535843,0.41347604990005493
148,148,0.16184738278388977,0.41393911838531494
149,149,0.16354937851428986,0.41483718156814575
150,150,0.16304604709148407,0.4154410660266876
151,151,0.16395528614521027,0.4158174693584442
152,152,0.16303080320358276,0.4160325825214386
153,153,0.16323770582675934,0.4158491790294647
154,154,0.1637662798166275,0.41552531719207764
155,155,0.16354592144489288,0.41523513197898865
156,156,0.16404080390930176,0.4151957035064697
157,157,0.16388000547885895,0.4156188368797302
158,158,0.1634257584810257,0.41622087359428406
159,159,0.16354478895664215,0.41703951358795166
160,160,0.16423119604587555,0.4175318777561188
161,161,0.16454234719276428,0.4175410568714142
162,162,0.16441617906093597,0.41675323247909546
163,163,0.16224230825901031,0.41615331172943115
164,164,0.16148701310157776,0.4156489372253418
165,165,0.16358977556228638,0.4155128300189972
166,166,0.16344565153121948,0.415693074464798
167,167,0.16193094849586487,0.4156683683395386
168,168,0.16272157430648804,0.4156012237071991
169,169,0.1624995619058609,0.4156348407268524
170,170,0.1642366349697113,0.4150918424129486
171,171,0.16333258152008057,0.4142092168331146
172,172,0.16251204907894135,0.41357117891311646
173,173,0.16255472600460052,0.4133439064025879
174,174,0.16229058802127838,0.4133165180683136
175,175,0.1631501466035843,0.4134902060031891
176,176,0.16350947320461273,0.41363269090652466
177,177,0.16209976375102997,0.4137692153453827
178,178,0.16201041638851166,0.4136914014816284
179,179,0.16203352808952332,0.41410592198371887
180,180,0.16436505317687988,0.4146614670753479
181,181,0.16303977370262146,0.41499409079551697
182,182,0.16397109627723694,0.41531816124916077
183,183,0.16366933286190033,0.41580671072006226
184,184,0.16227275133132935,0.4163663685321808
185,185,0.16203609108924866,0.41652828454971313
186,186,0.16181351244449615,0.41630905866622925
187,187,0.16141116619110107,0.4156299829483032
188,188,0.16305802762508392,0.4147961139678955
189,189,0.16179127991199493,0.41365012526512146
190,190,0.16191379725933075,0.4128132462501526
191,191,0.16129456460475922,0.41256606578826904
192,192,0.16139589250087738,0.4130096435546875
193,193,0.1625652015209198,0.41398996114730835
194,194,0.16279463469982147,0.41439324617385864
195,195,0.16284215450286865,0.4137914478778839
196,196,0.16371607780456543,0.41280078887939453
197,197,0.16098609566688538,0.4123501777648926
198,198,0.1598903238773346,0.4124125838279724
199,199,0.16214562952518463,0.4130171239376068
200,200,0.1633816957473755,0.41392990946769714
201,201,0.16158832609653473,0.4150065779685974
202,202,0.1620459258556366,0.41560444235801697
203,203,0.1613217294216156,0.4155646562576294
204,204,0.1601867526769638,0.41511207818984985
205,205,0.1623157560825348,0.4146878123283386
206,206,0.1617433726787567,0.4142790138721466
207,207,0.16135212779045105,0.4142110049724579
208,208,0.16199956834316254,0.41434893012046814
209,209,0.16305729746818542,0.41411611437797546
210,210,0.1618894785642624,0.4137938916683197
211,211,0.161417156457901,0.4133113920688629
212,212,0.16225628554821014,0.41320762038230896
213,213,0.1604323834180832,0.41336220502853394
214,214,0.161688894033432,0.4137234389781952
215,215,0.16106103360652924,0.41390302777290344
216,216,0.16281884908676147,0.4142395257949829
217,217,0.160221129655838,0.4144187867641449
218,218,0.15857258439064026,0.4143535792827606
219,219,0.16036272048950195,0.41454029083251953
220,220,0.16318750381469727,0.4148947596549988
221,221,0.16109240055084229,0.4151701331138611
222,222,0.15957382321357727,0.4150242209434509
223,223,0.16104596853256226,0.41466236114501953
224,224,0.1623089611530304,0.4141528904438019
225,225,0.16140030324459076,0.4141896665096283
226,226,0.16119839251041412,0.4150809645652771
227,227,0.16001930832862854,0.4157026410102844
228,228,0.1605943888425827,0.4158798158168793
229,229,0.16057656705379486,0.4162231385707855
230,230,0.16136962175369263,0.4159795343875885
231,231,0.16139166057109833,0.41543057560920715
232,232,0.1609141081571579,0.4148949682712555
233,233,0.16002124547958374,0.4148711860179901
234,234,0.1604151427745819,0.4150201082229614
235,235,0.15958791971206665,0.4149455428123474
236,236,0.16095906496047974,0.4149083197116852
237,237,0.16119593381881714,0.4150824546813965
238,238,0.16041487455368042,0.41484472155570984
239,239,0.15904811024665833,0.41447290778160095
240,240,0.1605362892150879,0.4139332175254822
241,241,0.160330131649971,0.41328540444374084
242,242,0.1602577567100525,0.41260284185409546
243,243,0.1597963571548462,0.4125014841556549
244,244,0.1599239856004715,0.4127592146396637
245,245,0.1601923257112503,0.41352006793022156
246,246,0.1600460559129715,0.41438624262809753
247,247,0.16090801358222961,0.4151014983654022
248,248,0.16108180582523346,0.41511890292167664
249,249,0.16139376163482666,0.41489601135253906
250,250,0.15870331227779388,0.4145717918872833
251,251,0.16067466139793396,0.4144001007080078
252,252,0.16164937615394592,0.4142880141735077
253,253,0.15912486612796783,0.414404034614563
254,254,0.16025394201278687,0.4147284924983978
255,255,0.1595817357301712,0.4149988293647766
256,256,0.16031479835510254,0.41496947407722473
257,257,0.15838579833507538,0.414792001247406
258,258,0.15891912579536438,0.4144537150859833
259,259,0.15923596918582916,0.4139699935913086
260,260,0.16017694771289825,0.4133302569389343
261,261,0.15917044878005981,0.4124648869037628
262,262,0.15957431495189667,0.4119996130466461
263,263,0.1601552665233612,0.4120641350746155
264,264,0.15916158258914948,0.4124908149242401
265,265,0.15963687002658844,0.4128400683403015
266,266,0.15895439684391022,0.4129665791988373
267,267,0.16119512915611267,0.41288307309150696
268,268,0.15920160710811615,0.41293227672576904
269,269,0.16096079349517822,0.4129975140094757
270,270,0.15812979638576508,0.41293802857398987
271,271,0.16010592877864838,0.4128279387950897
272,272,0.16039565205574036,0.4132271707057953
273,273,0.15823911130428314,0.41335180401802063
274,274,0.15799053013324738,0.41314250230789185
275,275,0.15868429839611053,0.41285988688468933
276,276,0.159986674785614,0.4128137528896332
277,277,0.1590941697359085,0.413054496049881
278,278,0.1602897047996521,0.41322460770606995
279,279,0.1577681303024292,0.4132365584373474
280,280,0.15939539670944214,0.4132409989833832
281,281,0.16029104590415955,0.41316601634025574
282,282,0.15856653451919556,0.4132991135120392
283,283,0.1595441699028015,0.413533091545105
284,284,0.15941864252090454,0.41349002718925476
285,285,0.1583917737007141,0.4132225513458252
286,286,0.15965159237384796,0.41259506344795227
287,287,0.15812449157238007,0.41220682859420776
288,288,0.15861009061336517,0.41205400228500366
289,289,0.15941928327083588,0.4126039743423462
290,290,0.15828169882297516,0.4136478006839752
291,291,0.15857014060020447,0.41437822580337524
292,292,0.15722273290157318,0.4144619107246399
293,293,0.15975260734558105,0.4138701856136322
294,294,0.15853308141231537,0.41289445757865906
295,295,0.15781275928020477,0.41214028000831604
296,296,0.1564026176929474,0.41178447008132935
297,297,0.15906131267547607,0.41192013025283813
298,298,0.1584249883890152,0.4127943813800812
299,299,0.15759266912937164,0.4137185215950012
300,300,0.15635399520397186,0.413942813873291
301,301,0.15907901525497437,0.4138419032096863
302,302,0.15855355560779572,0.41358739137649536
303,303,0.1586087942123413,0.41351452469825745
304,304,0.15816855430603027,0.41388970613479614
305,305,0.15829361975193024,0.41419824957847595
306,306,0.15738020837306976,0.41406819224357605
307,307,0.15796251595020294,0.4132387340068817
308,308,0.1560741513967514,0.4126954972743988
309,309,0.1580309420824051,0.41197311878204346
310,310,0.1605231761932373,0.4116584062576294
311,311,0.1572219431400299,0.41149094700813293
312,312,0.15668705105781555,0.41150662302970886
313,313,0.15976741909980774,0.41116997599601746
314,314,0.1585283726453781,0.4106873869895935
315,315,0.15917256474494934,0.4103104770183563
316,316,0.1574358195066452,0.41085320711135864
317,317,0.15775388479232788,0.41231852769851685
318,318,0.15782353281974792,0.4140659272670746
319,319,0.15801630914211273,0.4159047603607178
320,320,0.15609681606292725,0.4168901741504669
321,321,0.15731413662433624,0.41681596636772156
322,322,0.15774190425872803,0.41587400436401367
323,323,0.15749141573905945,0.4147072434425354
