,epoch,train loss,val loss
0,0,0.12545493245124817,0.256639689207077
1,1,0.12990717589855194,0.260655015707016
2,2,0.12516428530216217,0.267813503742218
3,3,0.12745079398155212,0.26416972279548645
4,4,0.12568241357803345,0.2583739459514618
5,5,0.1245490163564682,0.25598376989364624
6,6,0.12370023131370544,0.25686895847320557
7,7,0.12428877502679825,0.2585759162902832
8,8,0.12424788624048233,0.2597331702709198
9,9,0.12317319959402084,0.26082590222358704
10,10,0.1215769425034523,0.262007474899292
11,11,0.122541643679142,0.26289111375808716
12,12,0.12201345711946487,0.2626717686653137
13,13,0.12130839377641678,0.26168763637542725
14,14,0.12077224254608154,0.26080024242401123
15,15,0.11955682933330536,0.2596859931945801
16,16,0.11858350783586502,0.25894343852996826
17,17,0.11937474459409714,0.2584988474845886
18,18,0.11914654821157455,0.25874143838882446
19,19,0.11819642782211304,0.2592402994632721
20,20,0.1181323304772377,0.25998276472091675
21,21,0.11763251572847366,0.2608466148376465
22,22,0.11791187524795532,0.26123616099357605
23,23,0.11705037206411362,0.26087838411331177
24,24,0.11699964851140976,0.26056045293807983
25,25,0.11752782016992569,0.26039600372314453
26,26,0.11651875823736191,0.26040101051330566
27,27,0.11656730622053146,0.26049715280532837
28,28,0.11588295549154282,0.2606129050254822
29,29,0.11496424674987793,0.2609776556491852
30,30,0.11584503948688507,0.26109573245048523
31,31,0.11448092013597488,0.2612919807434082
32,32,0.11412902176380157,0.26187458634376526
33,33,0.11382988095283508,0.2625228762626648
34,34,0.11362110078334808,0.26326048374176025
35,35,0.11333450675010681,0.26336443424224854
36,36,0.11326140910387039,0.2628672122955322
37,37,0.11341860890388489,0.26196905970573425
38,38,0.11301289498806,0.26155561208724976
39,39,0.11317101120948792,0.2616370916366577
40,40,0.11181208491325378,0.2627740502357483
41,41,0.1115664690732956,0.2635020315647125
42,42,0.11175650358200073,0.2636057138442993
43,43,0.11148906499147415,0.2632269561290741
44,44,0.11013142019510269,0.26241064071655273
45,45,0.11118157207965851,0.26199424266815186
46,46,0.11023949831724167,0.26210057735443115
47,47,0.11053339391946793,0.262798935174942
48,48,0.11049163341522217,0.2637982964515686
49,49,0.11089088767766953,0.26449695229530334
50,50,0.109901562333107,0.2644987106323242
51,51,0.10965890437364578,0.26427000761032104
52,52,0.10884357243776321,0.26430732011795044
53,53,0.10846906155347824,0.2643079459667206
54,54,0.1090933084487915,0.26481276750564575
55,55,0.1085205227136612,0.2647142708301544
56,56,0.10805018246173859,0.2646605670452118
57,57,0.10765928030014038,0.26444846391677856
58,58,0.10715439915657043,0.26446273922920227
59,59,0.10698375850915909,0.26469916105270386
60,60,0.10661271214485168,0.2654257118701935
61,61,0.10666559636592865,0.2659645974636078
62,62,0.10638769716024399,0.2659551799297333
63,63,0.10606440156698227,0.2662314176559448
64,64,0.10613993555307388,0.26710742712020874
65,65,0.10532683879137039,0.2671876847743988
66,66,0.10514398664236069,0.26704224944114685
67,67,0.10438770800828934,0.2666395902633667
68,68,0.10418864339590073,0.2659534513950348
69,69,0.10451022535562515,0.2655408978462219
70,70,0.10569315403699875,0.2657109200954437
71,71,0.1037687137722969,0.2663527727127075
72,72,0.10400131344795227,0.2670847773551941
73,73,0.10393986105918884,0.26778149604797363
74,74,0.10216578841209412,0.26772060990333557
75,75,0.103871650993824,0.2674180865287781
76,76,0.10268295556306839,0.26751020550727844
77,77,0.10236804187297821,0.26781877875328064
78,78,0.10225284844636917,0.26798585057258606
79,79,0.10144270956516266,0.26812392473220825
80,80,0.10215401649475098,0.26829054951667786
81,81,0.10042048245668411,0.26852700114250183
82,82,0.10069386661052704,0.2688402533531189
83,83,0.10110083967447281,0.2695637345314026
84,84,0.10110768675804138,0.2700047194957733
85,85,0.10061507672071457,0.27067285776138306
86,86,0.10007305443286896,0.2702949047088623
87,87,0.10052310675382614,0.26953038573265076
88,88,0.09972616285085678,0.2692408263683319
89,89,0.09962200373411179,0.2693899869918823
90,90,0.09928687661886215,0.2701202630996704
91,91,0.0998118668794632,0.2695538103580475
92,92,0.09899967163801193,0.2685317397117615
93,93,0.09837636351585388,0.2682098150253296
94,94,0.09848826378583908,0.268665611743927
95,95,0.0986299216747284,0.27004435658454895
96,96,0.09876047819852829,0.27119308710098267
97,97,0.09768170863389969,0.27161189913749695
98,98,0.09869463741779327,0.27064645290374756
99,99,0.0974414125084877,0.26929062604904175
100,100,0.09628290683031082,0.26821914315223694
101,101,0.09653421491384506,0.26778170466423035
102,102,0.09708035737276077,0.2687642574310303
103,103,0.09614760428667068,0.2699180245399475
104,104,0.09657192975282669,0.2707376182079315
105,105,0.09585808962583542,0.271241158246994
106,106,0.09632071107625961,0.2714763879776001
107,107,0.09588146209716797,0.2711201608181
108,108,0.09558767080307007,0.27067315578460693
109,109,0.0951872169971466,0.27066951990127563
110,110,0.09438993781805038,0.2710457742214203
111,111,0.09451296180486679,0.27170050144195557
112,112,0.09361270815134048,0.27261826395988464
113,113,0.09368112683296204,0.273244708776474
114,114,0.09389113634824753,0.27369436621665955
115,115,0.09299761801958084,0.27332767844200134
116,116,0.09329546988010406,0.27250105142593384
117,117,0.09234502166509628,0.2722981870174408
118,118,0.0931008830666542,0.2723919749259949
119,119,0.09374278038740158,0.27182745933532715
120,120,0.0923682302236557,0.2715701460838318
121,121,0.09330633282661438,0.2726413309574127
122,122,0.09304344654083252,0.2741734981536865
123,123,0.09358518570661545,0.2752726972103119
124,124,0.09188652038574219,0.2755732238292694
125,125,0.09241010248661041,0.27502313256263733
126,126,0.09077733755111694,0.2734585702419281
127,127,0.09120145440101624,0.2724684476852417
128,128,0.09019610285758972,0.27213171124458313
129,129,0.09053506702184677,0.27283477783203125
130,130,0.0911681279540062,0.2741889953613281
131,131,0.09015488624572754,0.27534472942352295
132,132,0.0905749648809433,0.27544283866882324
133,133,0.09079559892416,0.27484527230262756
134,134,0.09036002308130264,0.2732181251049042
135,135,0.08941769599914551,0.271416038274765
136,136,0.0896901860833168,0.2711310088634491
137,137,0.0894024446606636,0.27341800928115845
138,138,0.08972389996051788,0.2754771113395691
139,139,0.08920859545469284,0.27583611011505127
140,140,0.08822731673717499,0.27558332681655884
141,141,0.08801686763763428,0.2746017575263977
142,142,0.08782268315553665,0.2733628749847412
143,143,0.08835595101118088,0.2731165587902069
144,144,0.08903365582227707,0.2737647294998169
145,145,0.08770357817411423,0.27443501353263855
146,146,0.08751462399959564,0.27504947781562805
147,147,0.08776083588600159,0.2747434973716736
148,148,0.08711939305067062,0.2752040922641754
149,149,0.0862097442150116,0.2762117087841034
150,150,0.08730170130729675,0.27715766429901123
151,151,0.08719789981842041,0.27710744738578796
152,152,0.0863780751824379,0.27659744024276733
153,153,0.08598080277442932,0.27616119384765625
154,154,0.085836261510849,0.2754327356815338
155,155,0.08615288883447647,0.2754574716091156
156,156,0.0849728211760521,0.2765745222568512
157,157,0.08563049882650375,0.2783404588699341
158,158,0.08442894369363785,0.27839234471321106
159,159,0.08537884056568146,0.27763399481773376
160,160,0.08510500937700272,0.27798935770988464
161,161,0.08524614572525024,0.2789479196071625
162,162,0.08568563312292099,0.2796504497528076
163,163,0.08453857153654099,0.2795720100402832
164,164,0.08510801196098328,0.2777271866798401
165,165,0.08452703803777695,0.2762638330459595
166,166,0.08366875350475311,0.2758127450942993
167,167,0.08343806862831116,0.2767455279827118
168,168,0.08352155238389969,0.2778197228908539
169,169,0.08201582729816437,0.27821865677833557
170,170,0.08285274356603622,0.2779962122440338
171,171,0.08215483278036118,0.27719759941101074
172,172,0.08293960988521576,0.2767004072666168
173,173,0.08225933462381363,0.2767651379108429
174,174,0.08335244655609131,0.2763408422470093
175,175,0.08191391825675964,0.27680709958076477
176,176,0.08271951228380203,0.2775668501853943
177,177,0.08173053711652756,0.2787627577781677
178,178,0.08219533413648605,0.27910691499710083
179,179,0.08210502564907074,0.279348224401474
180,180,0.08142299950122833,0.2789820730686188
181,181,0.07999365031719208,0.27827921509742737
182,182,0.08189686387777328,0.2787667214870453
183,183,0.0809546560049057,0.27967342734336853
184,184,0.08050210028886795,0.28046974539756775
185,185,0.08097212016582489,0.2802378833293915
186,186,0.08128418028354645,0.27949973940849304
187,187,0.08071092516183853,0.27914759516716003
188,188,0.07976704835891724,0.27963969111442566
189,189,0.07983392477035522,0.2797461748123169
190,190,0.07918736338615417,0.27987295389175415
191,191,0.07904015481472015,0.2799728810787201
192,192,0.07980307191610336,0.27956393361091614
193,193,0.07952267676591873,0.27951377630233765
194,194,0.07873069494962692,0.28042662143707275
195,195,0.07925377041101456,0.28027552366256714
196,196,0.07959701865911484,0.27927491068840027
197,197,0.07804582267999649,0.2790377736091614
198,198,0.07866895943880081,0.2797303795814514
199,199,0.0782146155834198,0.28097450733184814
200,200,0.07705654203891754,0.2819264531135559
201,201,0.07886402308940887,0.28160959482192993
