,train loss,val loss
0,0.7222511172294617,0.7222241759300232
1,0.7222226858139038,0.7221955060958862
2,0.7221940159797668,0.7221665382385254
3,0.7221652865409851,0.7221372723579407
4,0.7221360206604004,0.7221075892448425
5,0.7221063375473022,0.7220773696899414
6,0.7220761775970459,0.7220465540885925
7,0.7220454216003418,0.7220151424407959
8,0.7220140695571899,0.7219829559326172
9,0.7219818830490112,0.7219498157501221
10,0.7219488620758057,0.7219159603118896
11,0.7219150066375732,0.7218810319900513
12,0.7218802571296692,0.721845269203186
13,0.7218447327613831,0.7218087315559387
14,0.7218083143234253,0.7217714786529541
15,0.7217711210250854,0.7217335104942322
16,0.7217334508895874,0.7216949462890625
17,0.7216948866844177,0.7216554880142212
18,0.7216554880142212,0.7216148376464844
19,0.7216148972511292,0.7215730547904968
20,0.7215731739997864,0.7215301990509033
21,0.721530556678772,0.7214867472648621
22,0.7214874625205994,0.7214433550834656
23,0.7214440703392029,0.7213996648788452
24,0.7214003205299377,0.7213555574417114
25,0.7213560938835144,0.7213104963302612
26,0.7213109731674194,0.7212643027305603
27,0.7212646007537842,0.72121661901474
28,0.7212168574333191,0.7211674451828003
29,0.7211675047874451,0.721116304397583
30,0.7211160659790039,0.7210630774497986
31,0.7210625410079956,0.7210070490837097
32,0.7210063338279724,0.7209480404853821
33,0.7209473252296448,0.7208856344223022
34,0.7208849191665649,0.7208195924758911
35,0.7208189964294434,0.7207494974136353
36,0.7207491993904114,0.7206752896308899
37,0.7206751704216003,0.7205967307090759
38,0.7205971479415894,0.7205140590667725
39,0.7205148339271545,0.7204273343086243
40,0.7204286456108093,0.7203372120857239
41,0.7203388810157776,0.720244288444519
42,0.7202459573745728,0.7201489806175232
43,0.7201504707336426,0.7200509905815125
44,0.7200518846511841,0.7199482321739197
45,0.7199487090110779,0.7198389768600464
46,0.7198390960693359,0.7197222113609314
47,0.7197219133377075,0.7195966839790344
48,0.7195961475372314,0.7194610834121704
49,0.7194605469703674,0.719315230846405
50,0.7193146347999573,0.7191600203514099
51,0.7191590666770935,0.7189955711364746
52,0.718994140625,0.7188208699226379
53,0.7188186049461365,0.718633770942688
54,0.7186311483383179,0.7184329628944397
55,0.7184301018714905,0.718217670917511
56,0.7182148694992065,0.7179875373840332
57,0.717984676361084,0.717742383480072
58,0.7177387475967407,0.7174803018569946
59,0.7174758911132812,0.7171993851661682
60,0.7171937227249146,0.716897189617157
61,0.7168905138969421,0.7165720462799072
62,0.7165645360946655,0.7162233591079712
63,0.7162147164344788,0.7158496379852295
64,0.7158395648002625,0.7154487371444702
65,0.7154369950294495,0.7150183320045471
66,0.7150046229362488,0.7145571112632751
67,0.7145413160324097,0.7140641212463379
68,0.7140461802482605,0.7135388255119324
69,0.7135180830955505,0.7129796743392944
70,0.7129555344581604,0.7123839259147644
71,0.7123565077781677,0.7117503881454468
72,0.7117201089859009,0.7110812067985535
73,0.7110475897789001,0.7103792428970337
74,0.71034175157547,0.7096464037895203
75,0.7096043825149536,0.7088840007781982
76,0.7088367342948914,0.70809406042099
77,0.7080411911010742,0.707281231880188
78,0.707221508026123,0.7064489126205444
79,0.7063815593719482,0.7055991888046265
80,0.7055237293243408,0.7047356963157654
81,0.7046518325805664,0.7038641571998596
82,0.7037714719772339,0.7029905915260315
83,0.7028892040252686,0.7021220922470093
84,0.7020120024681091,0.7012662887573242
85,0.7011479139328003,0.7004310488700867
86,0.7003051042556763,0.6996246576309204
87,0.6994920372962952,0.6988550424575806
88,0.6987168192863464,0.6981293559074402
89,0.6979867815971375,0.6974537372589111
90,0.6973084211349487,0.6968333721160889
91,0.696686863899231,0.6962712407112122
92,0.6961252093315125,0.6957685947418213
93,0.6956248879432678,0.6953249573707581
94,0.6951852440834045,0.6949382424354553
95,0.694803774356842,0.6946049928665161
96,0.6944770216941833,0.6943208575248718
97,0.6942004561424255,0.6940810084342957
98,0.6939687132835388,0.6938803195953369
99,0.6937763094902039,0.6937134861946106
100,0.6936179995536804,0.6935758590698242
101,0.6934884786605835,0.6934626698493958
102,0.6933830380439758,0.6933698058128357
103,0.6932974457740784,0.6932938098907471
104,0.6932282447814941,0.6932317614555359
105,0.6931722164154053,0.6931809782981873
106,0.6931269764900208,0.693139374256134
107,0.6930902004241943,0.6931052803993225
108,0.6930602192878723,0.6930770874023438
109,0.6930357217788696,0.6930537819862366
110,0.6930156946182251,0.6930343508720398
111,0.6929989457130432,0.6930181384086609
112,0.6929851174354553,0.6930044889450073
113,0.6929733753204346,0.6929929256439209
114,0.6929633617401123,0.6929829120635986
115,0.6929546594619751,0.6929742097854614
116,0.6929470896720886,0.6929665803909302
117,0.692940354347229,0.6929597854614258
118,0.6929340958595276,0.6929535865783691
119,0.6929283142089844,0.6929479837417603
120,0.6929230093955994,0.6929426789283752
121,0.6929178833961487,0.6929377913475037
122,0.6929129958152771,0.6929330825805664
123,0.6929081678390503,0.6929286122322083
124,0.6929033398628235,0.6929242610931396
125,0.692898690700531,0.6929200291633606
126,0.692893922328949,0.6929158568382263
127,0.6928891539573669,0.692911684513092
128,0.6928843259811401,0.6929075121879578
129,0.6928793787956238,0.692903459072113
130,0.6928743124008179,0.692899227142334
131,0.6928693056106567,0.6928949952125549
132,0.6928640007972717,0.6928907632827759
133,0.6928586959838867,0.692886471748352
134,0.6928532123565674,0.6928820610046387
135,0.6928475499153137,0.6928775906562805
136,0.6928417682647705,0.6928730607032776
137,0.692835807800293,0.6928683519363403
138,0.6928296685218811,0.6928636431694031
139,0.6928234696388245,0.6928588151931763
140,0.6928170919418335,0.6928539276123047
141,0.6928104162216187,0.6928488612174988
142,0.692803680896759,0.6928436160087585
143,0.6927967071533203,0.6928383111953735
144,0.6927895545959473,0.6928329467773438
145,0.6927822232246399,0.6928274035453796
146,0.6927745938301086,0.6928218007087708
147,0.6927668452262878,0.6928159594535828
148,0.6927588582038879,0.69281005859375
149,0.6927506923675537,0.6928039193153381
150,0.6927421689033508,0.6927977204322815
151,0.6927334666252136,0.6927912831306458
152,0.6927244663238525,0.6927847266197205
153,0.6927152872085571,0.6927780508995056
154,0.6927058100700378,0.6927712559700012
155,0.6926960945129395,0.6927642822265625
156,0.6926860809326172,0.6927571892738342
157,0.692675769329071,0.6927498579025269
158,0.6926652789115906,0.6927425265312195
159,0.6926543712615967,0.692734956741333
160,0.6926433444023132,0.6927271485328674
161,0.6926319003105164,0.6927192211151123
162,0.6926201581954956,0.6927111148834229
163,0.6926079988479614,0.6927027702331543
164,0.6925956606864929,0.6926942467689514
165,0.6925827860832214,0.6926854848861694
166,0.6925696730613708,0.6926765441894531
167,0.6925562024116516,0.6926673650741577
168,0.692542314529419,0.692658007144928
169,0.6925280690193176,0.6926484107971191
170,0.6925134062767029,0.6926385760307312
171,0.6924983859062195,0.6926285624504089
172,0.6924829483032227,0.6926183104515076
173,0.6924670934677124,0.6926077604293823
174,0.6924508213996887,0.6925970315933228
175,0.6924340724945068,0.6925860643386841
176,0.6924169659614563,0.6925749182701111
177,0.6923993229866028,0.6925634741783142
178,0.6923812627792358,0.692551851272583
179,0.6923627257347107,0.6925399303436279
180,0.6923437118530273,0.6925278902053833
181,0.692324161529541,0.6925154328346252
182,0.6923041939735413,0.6925027370452881
183,0.6922836899757385,0.6924898028373718
184,0.692262589931488,0.6924766302108765
185,0.6922408938407898,0.6924631595611572
186,0.6922187209129333,0.6924493908882141
187,0.6921959519386292,0.6924353837966919
188,0.692172646522522,0.692421019077301
189,0.6921486854553223,0.6924063563346863
190,0.6921241283416748,0.6923913955688477
191,0.6920989155769348,0.6923760175704956
192,0.6920730471611023,0.6923603415489197
193,0.692046582698822,0.6923443675041199
194,0.6920194029808044,0.6923279166221619
195,0.6919915080070496,0.6923111081123352
196,0.6919628381729126,0.6922938823699951
197,0.6919334530830383,0.6922762393951416
198,0.6919033527374268,0.6922581791877747
199,0.6918723583221436,0.6922396421432495
200,0.6918405890464783,0.6922206878662109
201,0.6918079853057861,0.6922013163566589
202,0.6917743682861328,0.6921812295913696
203,0.6917398571968079,0.6921607255935669
204,0.6917043328285217,0.6921395659446716
205,0.6916678547859192,0.6921178698539734
206,0.6916303038597107,0.6920953989028931
207,0.6915915608406067,0.6920722126960754
208,0.6915515661239624,0.6920481324195862
209,0.6915102005004883,0.6920233368873596
210,0.6914674639701843,0.6919980049133301
211,0.6914237141609192,0.6919720768928528
212,0.691378653049469,0.6919454336166382
213,0.6913324594497681,0.6919177770614624
214,0.6912847757339478,0.6918891668319702
215,0.6912355422973633,0.6918594837188721
216,0.6911848187446594,0.691828727722168
217,0.6911325454711914,0.6917969584465027
218,0.6910786032676697,0.6917641758918762
219,0.691023051738739,0.6917303800582886
220,0.6909661293029785,0.6916956901550293
221,0.6909075379371643,0.6916598677635193
222,0.6908472180366516,0.6916232705116272
223,0.6907852292060852,0.6915857195854187
224,0.6907213926315308,0.6915474534034729
225,0.6906560063362122,0.6915085911750793
226,0.6905891299247742,0.6914688944816589
227,0.6905205845832825,0.6914280652999878
228,0.690450131893158,0.691386342048645
229,0.6903777718544006,0.6913435459136963
230,0.6903035640716553,0.6912996172904968
231,0.690227210521698,0.6912545561790466
232,0.6901487112045288,0.6912081837654114
233,0.6900678873062134,0.6911606788635254
234,0.6899846792221069,0.6911118030548096
235,0.6898990273475647,0.6910616159439087
236,0.6898108720779419,0.6910098791122437
237,0.6897199153900146,0.6909564733505249
238,0.6896259188652039,0.6909012198448181
239,0.6895286440849304,0.6908441185951233
240,0.6894274950027466,0.6907848715782166
241,0.6893224716186523,0.6907235980033875
242,0.6892133951187134,0.6906605362892151
243,0.6891002058982849,0.690596342086792
244,0.6889832019805908,0.6905310153961182
245,0.6888628602027893,0.6904640793800354
246,0.6887388825416565,0.6903958320617676
247,0.6886119246482849,0.6903260946273804
248,0.6884820461273193,0.6902530193328857
249,0.688347578048706,0.6901755928993225
250,0.6882074475288391,0.690093457698822
251,0.6880615949630737,0.6900067329406738
252,0.6879093050956726,0.6899152398109436
253,0.6877501606941223,0.6898196339607239
254,0.6875840425491333,0.6897209882736206
255,0.687411367893219,0.689619779586792
256,0.6872327327728271,0.6895158886909485
257,0.6870473623275757,0.6894090175628662
258,0.6868554353713989,0.6892985701560974
259,0.6866565942764282,0.68918377161026
260,0.6864506602287292,0.6890642046928406
261,0.6862373948097229,0.6889388561248779
262,0.686015784740448,0.6888068914413452
263,0.685785174369812,0.688667893409729
264,0.6855447292327881,0.6885225176811218
265,0.6852947473526001,0.6883729696273804
266,0.6850371360778809,0.6882193684577942
267,0.6847730278968811,0.6880590319633484
268,0.6845012307167053,0.6878905296325684
269,0.6842202544212341,0.6877146363258362
270,0.6839298605918884,0.6875324845314026
271,0.6836302876472473,0.6873454451560974
272,0.6833222508430481,0.6871547698974609
273,0.6830070614814758,0.6869610548019409
274,0.6826862692832947,0.6867648363113403
275,0.6823612451553345,0.6865664124488831
276,0.6820335388183594,0.6863648295402527
277,0.6817044019699097,0.6861596703529358
278,0.6813744902610779,0.6859500408172607
279,0.6810443997383118,0.6857357025146484
280,0.6807144284248352,0.685516893863678
281,0.6803845167160034,0.6852947473526001
282,0.6800543665885925,0.6850718259811401
283,0.6797233819961548,0.6848505139350891
284,0.679391622543335,0.6846310496330261
285,0.6790591478347778,0.6844123601913452
286,0.6787251830101013,0.6841904520988464
287,0.6783879995346069,0.6839625835418701
288,0.6780481934547424,0.6837300062179565
289,0.6777083873748779,0.6834972500801086
290,0.6773710250854492,0.6832650899887085
291,0.677034318447113,0.6830348968505859
292,0.6766968965530396,0.6828051805496216
293,0.676358163356781,0.6825743317604065
294,0.6760172247886658,0.6823400855064392
295,0.67567378282547,0.6821008324623108
296,0.6753279566764832,0.6818558573722839
297,0.6749798059463501,0.6816057562828064
298,0.6746294498443604,0.6813525557518005
